id,first_name,last_name
1162,Viivi,Kujala
1163,Marius,Durand
1164,Lucy,Jenkins
1165,Lício,Moraes
1166,Adeodato,Carvalho
1167,Francisco,Alonso
1168,Jacinta,Silveira
1169,Synnøve,Øksendal
1170,Oliver,Melberg
1171,Bruce,Scheltema
1172,Ben,Cox
1173,Claire,Marshall
1174,Valentina,Sanchez
1175,Alder,Moura
1176,Kerttu,Neva
1177,Natanael,Rodrigues
1178,Julian,Gallardo
1179,آرسین,احمدی
1180,Gordon,Dietze
1181,Tracy,Little
1182,Mia,Jones
1183,Avery,Wells
1184,Amalie,Jensen
1185,Auguste,Vincent
1186,Mason,Lavigne
1187,Frederik,Christiansen
1188,Eleanor,Silva
1189,Arthur,Martin
1190,Ariadna,Barbosa
1191,Damian,Løland
1192,Deniz,Günday
1193,Andrin,Clement
1194,Isabella,Hoffman
1195,Eleonore,Friedmann
1196,Bernd,Fernandez
1197,Vilma,Salminen
1198,Filippa,Hagos
1199,Aidan,Walker
1200,James,Sirko
1201,Ülkü,Tekand
1202,Ege,Çamdalı
1203,Brennan,Burns
1204,Ece,Yeşilkaya
1205,Laura,Day
1206,رها,کریمی
1207,Alexandra,Hudson
1208,Everardo,Castro
1209,Zackary,Pelletier
1210,Godofreda,da Paz
1211,Apolline,Caron
1212,Julien,Le Gall
1213,Benjamin,Smith
1214,Jarle,Hellevik
1215,Cooper,Hall
1216,Anna,Ramos
1217,Philippus,Habraken
1218,Ricky,Russell
1219,Aubrey,Ennis
1220,Nemo,Andriessen
1221,Ensar,Huting
1222,دینا,علیزاده
1223,Albertina,Souza
1224,Samu,Hanka
1225,Samuel,Campbell
1226,Millian,Hennum
1227,Efe,Özkök
1228,Rosalva,Santos
1229,Liam,Bélanger
1230,Cameron,Richardson
1231,Alex,Harris
1232,Eelis,Walli
1233,Mario,Pastor
1234,Nicásio,Freitas
1235,Gönül,Falkenberg
1236,Sylvia,Lambert
1237,Isobel,Wade
1238,William,Hughes
1239,Isabelle,Aandahl
1240,Mae,Lynch
1241,Corey,Miles
1242,Lana,Smørdal
1243,Craig,Payne
1244,Mustafa,Keçeci
1245,Magdalena,da Mota
1246,Jorinda,Gelens
1247,Noah,Thompson
1248,Albert,Gallardo
1249,Meryem,Zabel
1250,Josh,Meyer
1251,Lise,Picard
1252,Batur,Akyüz
1253,Nuria,Moya
1254,Aléxio,Mendes
1255,Caitlin,Stanley
1256,Alfred,Hansen
1257,Elena,Gallego
1258,Olivia,Carpenter
1259,Mario,Morales
1260,Felix,Jean-Baptiste
1261,Egil,Barbosa
1262,Claire,Brunet
1263,Valentin,Adam
1264,Ceyhan,Koyuncu
1265,Alexis,Anderson
1266,Cinzia,Roux
1267,Ece,Koyuncu
1268,Cilli,Scheuermann
1269,ثنا,علیزاده
1270,Gökçe,Steeghs
1271,Corinne,Fernandez
1272,Ida,Pedersen
1273,Alfonso,Diaz
1274,Johnny,Caldwell
1275,Josh,Palmer
1276,Elif,Schütt
1277,Kate,Smith
1278,Willie,Jennings
1279,Johann,Brüggemann
1280,Armano,Ridder
1281,Ömür,Kutlay
1282,Arthur,Roger
1283,Sophie,Neal
1284,Dijana,Lemoine
1285,Billy,Ford
1286,Norman,Ward
1287,Reinder,Strijbis
1288,Terrence,Alexander
1289,Judy,Van Bemmel
1290,Felix,Rubio
1291,Brooke,Jackson
1292,Jo,Fagereng
1293,Eevi,Jarvi
1294,Beth,Medina
1295,Georg,Bergerud
1296,Noah,Lefevre
1297,Malthe,Thomsen
1299,Alice,Harcourt
1300,Davut,Ayverdi
1301,Brittany,Gardner
1302,Hugo,Taylor
1303,Samed,Van Thiel
1304,Brian,Mercier
1305,سارا,احمدی
1306,Maria,Olsen
1307,Mathilde,Pedersen
1308,Chloé,Renard
1309,Joseph,Garza
1310,علی,قاسمی
1311,Ladina,Martinez
1312,Mikkel,Møller
1313,Esperanza,Navarro
1314,Hugo,Hall
1315,Tim,Blanc
1316,Ilir,Roche
1317,Francisca,Faure
1318,Nurdan,Abanuz
1319,Diego,Lecomte
1320,Louise,Schmidt
1321,Siloé,Oliveira
1322,Layla,Morris
1323,Sefa,Wijdeven
1324,Emile,Post
1325,Olga,Alonso
1326,Kerttu,Huhtala
1327,Brooke,Morris
1328,Floyd,Dean
1329,Eva,Suarez
1330,Nihal,Karaer
1331,Arianna,Douglas
1332,مهدیس,کوتی
1333,Albane,Aubert
1334,Emre,Alnıaçık
1335,Coşkun,Akay
1336,Mara,Andre
1337,Kathy,Weaver
1338,Luca,Chen
1339,Matias,Pietila
1340,Aldalgisa,da Costa
1341,Sabine,Andre
1342,Sara,Leon
1343,Alícia,Mendes
1344,Daniel,Roy
1345,Fúlvio,Cavalcanti
1346,Megan,Bouchard
1347,Michael,Terry
1348,Soren,Leroy
1349,Leah,Jones
1350,Heather,Wells
1351,Leo,Ambrose
1352,Yolanda,Ramos
1353,Kristina,Sellevold
1354,Kerim,Taşlı
1355,François,Garcia
1356,Özkan,Arslanoğlu
1357,Tony,Petit
1358,Mia,Andre
1359,Felix,Madsen
1360,Carter,Abraham
1361,Judith,Bates
1362,Émilie,Meunier
1363,Luke,Smith
1364,Howard,Bell
1365,Josefine,Christiansen
1366,Nurdan,Tokgöz
1367,Emma,Taylor
1368,Dierk,Kolb
1369,Vincent,Morris
1370,Rosie,Fox
1371,Taylor,Voshol
1372,Stanley,Dunn
1373,Samet,Van den Ham
1374,Maeva,Knight
1375,Tilde,Kristensen
1376,Fatih,Durak
1377,Yasemin,Öztürk
1378,Leah,Little
1379,Sunniva,Digre
1380,Batur,Kahveci
1381,Linda,Kik
1382,هستی,قاسمی
1383,Ludvik,Davidsen
1384,Lorenz,Dumas
1385,Tinius,Plassen
1386,Sophie,Chow
1387,Adam,Gagné
1388,Hedy,Schatz
1389,Max,Davies
1390,Neea,Lauri
1391,Ivan,Crespo
1392,Henriëtte,Boekestijn
1393,Elif,Çamdalı
1394,Ülkü,Pekkan
1395,Michaela,Kleinschmidt
1396,Darlene,Schols
1397,Minttu,Jokinen
1398,Willard,Horton
1399,Emre,Yalçın
1400,Joe,Barnes
1401,Begoña,Cortes
1402,Leevi,Saari
1403,سارینا,كامياران
1404,Eloïse,Aubert
1405,Xavier,Gonzalez
1406,Paige,Hughes
1407,Keith,White
1408,Vildan,Kaya
1409,Philomena,Dahms
1410,Victoria,Poulsen
1411,Elfie,Barthel
1412,Luisa,Molina
1413,Debbie,Burns
1414,Xavier,Vicente
1415,Sofia,Hall
1416,Kasper,Baron
1417,Lauro,Santos
1418,Ege,Karadaş
1419,Cilly,Riedel
1420,Rena,Holland
1421,Ethan,Denys
1422,اميرمحمد,نجاتی
1423,Antoine,White
1424,Marilise,da Conceição
1425,Jessie,Graves
1426,Olai,Falk
1427,Sondre,Haakonsen
1428,Emil,Mortensen
1429,Borja,Perez
1430,Megan,Gomez
1431,Mathis,Singh
1432,شایان,نكو نظر
1433,بنیامین,پارسا
1434,Raul,Rojas
1435,النا,سهيلي راد
1436,Nuran,Angermann
1437,Wayne,Owens
1438,Danijel,Giraud
1439,Maria,Rasmussen
1440,Kenan,Haakman
1441,John,Sacher
1442,Britney,Olson
1443,Diane,Harper
1444,Bart-Jan,Dohmen
1445,Ariane,Morin
1446,Edouard,Laurent
1447,Zoe,Davidson
1448,Orlandino,Carvalho
1449,Eugenie,Dahlmann
1450,Barry,Obrien
1451,Toni,Spindler
1452,Jens-Uwe,Wieczorek
1453,Henry,Lambert
1454,Peder,Tverå
1455,Elsa,Kalas
1456,Mason,Holland
1457,Zorica,Hubert
1458,Danny,Morgan
1459,Ray,Cox
1460,فاطمه,سلطانی نژاد
1461,Isabella,Ford
1462,Tirzah,Mauritz
1463,Bernward,Wiegand
1464,Hector,Obrien
1465,Chad,Foster
1466,Gabriel,Davis
1467,Julia,Kurtti
1468,Natalia,Romero
1469,Lidia,Parra
1470,Vilma,Hanninen
1471,Christine,Parker
1472,Ramona,Hawkins
1473,Universia,Melo
1474,Alexandre,Bouchard
1475,Alisa,Lehtonen
1476,Loni,Jansen
1477,Florent,Leroy
1478,Eileen,Guttorm
1479,Anunciação,Souza
1480,Tessa,Duval
1481,Matias,Valli
1482,بردیا,سالاری
1483,Isabel,Medina
1484,Sonia,Ruiz
1485,Gail,Dean
1486,Cody,Alvarez
1487,آوا,احمدی
1488,Emmett,Røe
1489,Sandro,Bonnet
1490,Justin,Garrett
1491,Niklas,Pakkala
1492,Silje,Nielsen
1493,Nikoline,Solbakk
1494,Livia,Robin
1495,Bertina,Gardenier
1496,Sanni,Remes
1497,پرنیا,نكو نظر
1498,Rómulo,Freitas
1499,Mads,Kristensen
1500,Jacob,Lee
1501,Maëlle,Carpentier
1502,Sergio,Molina
1503,Jelmar,Abma
1504,Sara,Wainio
1505,Dácio,de Souza
1506,Philip,Rump
1507,Edwin,Bjørgo
1508,Lasse,Sandum
1509,Mehmet,Erez
1510,عسل,یاسمی
1511,Marcelo,Van Voorden
1512,Joy,Davidson
1513,Alyssa,Arnold
1514,Ezra,Wood
1515,Minttu,Seppala
1516,Brett,Welch
1517,Savannah,Jackson
1518,Ana,Husum
1519,Dick,Garrett
1520,Zoé,Blanc
1521,Carter,Bergeron
1522,Alizee,Fabre
1523,Emil,Seppanen
1524,Efe,Akan
1525,Naja,Andersen
1526,Michael,Stanley
1527,Lilja,Tervo
1528,Eva,Howard
1529,Marciele,Fernandes
1530,Brandie,Weaver
1531,Eva,Jones
1532,Randall,Sutton
1533,Julia,Wirkkala
1534,Dragica,Simon
1535,Emilio,Martinez
1536,Maya,Holmes
1537,Theo,Côté
1538,Leandra,Cavalcanti
1539,Konsta,Salmi
1540,William,Rasmussen
1541,Louisa,Lambert
1542,Inês,Perrin
1543,الینا,احمدی
1544,Herbert,Dupont
1545,Jeremy,Patel
1546,Neil,Anderson
1547,آرمین,نجاتی
1548,Rosa,Santiago
1549,Jordan,Franklin
1550,Amparo,Pascual
1551,Marcus,Pedersen
1552,Dale,Morrison
1553,یاسمین,یاسمی
1554,Villemo,Ekren
1555,Lucile,Aubert
1556,Traugott,Behm
1557,Silvester,Ruigrok
1558,النا,نجاتی
1559,Haije,Van Ooijen
1560,بهار,زارعی
1561,Nuria,Morales
1562,Eleni,Stockmann
1563,Sarah,Chen
1564,Johanne,Hansen
1565,Marc,Hernandez
1566,Ruben,Pastor
1567,Rose,Gagné
1568,Ege,Oraloğlu
1569,مانی,سلطانی نژاد
1570,Valdemar,Petersen
1571,Mafalda,da Cruz
1572,Henry,Singh
1573,Toni,Martin
1574,Jimi,Keranen
1575,Kristian,Singstad
1576,Selma,Ferreira
1577,Lumi,Halko
1578,Nadir,Fernandes
1579,Victoria,Claire
1580,Bastião,da Cunha
1581,Ester,Nordgaard
1582,Danny,Warren
1583,Valdir,Ferreira
1584,یسنا,نجاتی
1585,Clifton,Medina
1586,Debra,Collins
1587,عرشيا,موسوی
1588,Gabor,Blaauwbroek
1589,Gerardus,Boomgaard
1590,Layla,Gonzalez
1591,Annelijn,Lenters
1592,Mitchell,George
1593,Anna,Hjelseth
1594,Charlie,Taylor
1595,ملینا,جعفری
1596,Nevaeh,Davies
1597,Vanderléia,Castro
1598,Enni,Rautio
1599,Kay,Carter
1600,Valdemar,Jørgensen
1601,Lilly,Turner
1602,Zoe,Pelletier
1603,Lea,Macdonald
1604,Alexandra,Garnier
1605,Carmen,Nicolas
1606,Ülkü,Evliyaoğlu
1607,Maria,Gaus
1608,رها,سلطانی نژاد
1609,Taha,Tornes
1610,Nathaniel,Arnold
1611,Christl,Caspari
1612,Peetu,Saksa
1613,Zackary,Côté
1614,Adrian,Parra
1615,Eetu,Wirta
1616,Amar,Refsdal
1617,Alfonso,Gallego
1618,Belchior,Cardoso
1619,Brooke,Carter
1620,Kata,Feiler
1621,Vassilios,Mengel
1622,Hannah,Moore
1623,Angel,Robert
1624,Lisa,Fitzpatrick
1625,Madeline,Van der Klooster
1626,Johan,Larsen
1627,Jesse,Gonzalez
1629,Dan,Pierce
1630,Shivanie,Van Es
1631,Dulcinéia,Fogaça
1632,Jonathan,Vicente
1633,Lykke,Nordsveen
1634,Kasper,Salmela
1635,Rafael,Bowman
1636,Cléo,Blanchard
1637,Mathéo,Noel
1638,Aurora,Vargas
1639,Veera,Elo
1640,Armandino,Cardoso
1641,Hermann,Østmo
1642,Donna,Torres
1643,Johnni,Hoffman
1644,Carmela,Baltes
1645,Tara,Stephens
1646,Sivert,Hovda
1647,Shanti,Kersbergen
1648,Derrick,Van Rijssen
1649,Carolyn,Jenkins
1650,Johnny,Fuller
1651,سهیل,کریمی
1652,Jackie,Peck
1653,Iiris,Kumpula
1654,Phil,Bowman
1655,Enni,Pollari
1656,Nicoline,Mortensen
1657,Ella,Smith
1658,Leevi,Kokko
1659,Donna,Price
1660,Troy,Green
1661,Celestine,Nicolas
1662,محمد,گلشن
1663,Carola,Barbier
1664,Florence,Young
1665,Lena,Fosse
1666,Sander,Poulsen
1667,Chad,Peterson
1668,Ava,Harris
1669,Mervin,Bijster
1670,Brooke,Day
1671,Alison,Van Deutekom
1672,Jessica,Kumar
1673,Helene,Achatz
1674,Bertrand,Martin
1675,Rasmus,Jensen
1676,Steven,Carr
1677,Dean,Ruiz
1678,Amparo,Ramos
1679,Hilda,Fontai
1680,Alexis,Ennis
1681,Emma,Morin
1682,Gerardo,Sanchez
1683,Alois,Matheis
1684,Anna,Williams
1685,Alfredo,Jackson
1686,Ricco,Van der Klugt
1687,Thomas,Barnaby
1688,Axel,da Paz
1689,Milton,Banks
1690,Samuel,Singh
1691,Kathy,Morrison
1692,Ahmet,Mathieu
1693,سورنا,سالاری
1694,Leon,Jörg
1696,Fatma,Çetiner
1697,نیایش,قاسمی
1698,Wybren,Bosselaar
1699,Mya,Petit
1700,Volkan,Sinanoğlu
1701,Violet,Taylor
1702,آرسین,موسوی
1703,Daniele,Knoppert
1704,Murat,Mertoğlu
1705,Jacqueline,Nichols
1706,James,Aubert
1707,Rimmer,Westdijk
1708,Ayşe,Bakırcıoğlu
1709,Antonio,Ortiz
1710,Roland,Black
1711,Nikolaj,Andersen
1713,Jacob,Jørgensen
1714,آیناز,حیدری
1715,Felix,Olsen
1716,Diane,Phillips
1717,آرش,حسینی
1718,Jesse,Leppo
1719,Anna,Sørensen
1720,Maëlle,Mathieu
1721,Otto,Laine
1722,Carter,Wright
1723,Günther,Jordan
1724,Jade,Ma
1725,یسنا,رضاییان
1726,Lucas,Li
1727,Nancy,Birkner
1728,Asta,Mortensen
1729,Eusébio,Moura
1730,Deniz,Toraman
1731,Kasimir,Hepp
1732,Marita,Klakegg
1733,Jeremy,Porter
1734,Berta,Pfeuffer
1735,Savannah,Morris
1736,Raphaela,Schulte
1737,Gonca,Akyüz
1738,Isabella,Christensen
1739,Simen,Moen
1740,Cooper,King
1741,Ahmet,Egeli
1742,Albert,Gimenez
1743,Viljami,Huhtala
1744,آدرین,نكو نظر
1745,Babür,Kutlay
1746,Çetin,Önür
1747,Garance,Berger
1748,Beatrice,Carlson
1749,Matilda,Karjala
1750,Isabella,Chen
1751,Sherry,Rose
1752,Deniz,Babacan
1753,Edmond,Roy
1754,Camille,Kowalski
1755,Ceyhan,Akal
1756,Alfred,Murphy
1757,Daniel,Bergeron
1758,Enrique,Spencer
1759,Isabelle,Reid
1760,تینا,نكو نظر
1761,Reginald,Russell
1762,Alicia,Li
1763,Irma,Walters
1764,Daniel,Chu
1765,بهار,جعفری
1766,Ralph,Rößler
1767,Caroline,Dumont
1768,Andrej,Masson
1769,بهار,کامروا
1770,Jayden,Hall
1771,Dylan,Watson
1772,Gerda,Merkel
1773,Tiago,Aragão
1774,Emmi,Kleiven
1775,Toby,Robinson
1776,Mark,Herrera
1777,Emaús,Nogueira
1778,Borja,Caballero
1779,Tina,Phillips
1780,Roger,Roberts
1781,Ian,Martin
1782,Rolf-Peter,Schneck
1783,Glen,Anderson
1784,Myrtle,Robertson
1785,ایلیا,نجاتی
1786,Taha,Sæterbø
1787,Charlene,George
1788,Noélie,Thomas
1789,Ege,Hakyemez
1790,Nawal,Pihl
1791,Jesaja,Jenniskens
1792,Cecilie,Sørensen
1793,Fabien,Gonzalez
1794,Alberte,Larsen
1795,Armando,May
1796,Roberto,Simmons
1797,Roriz,Jesus
1798,Brooklyn,Li
1799,محمدپارسا,محمدخان
1800,Bernarda,Moreira
1801,Eino,Korpela
1802,Georgette,Richard
1803,Nellie,Bjørn
1804,Barış,Gürmen
1805,Asélio,Nunes
1806,Milton,de Souza
1807,Mackenzie,Clarke
1808,Dale,Holmes
1809,Marluce,Aragão
1810,Selin,David
1811,Soline,Guillaume
1812,Howard,Willis
1813,Aino,Kivi
1814,Joseph,Hughes
1815,Diego,Surdal
1816,Alberto,Alonso
1817,Kenzo,Bonnet
1818,Leo,Ma
1819,Matias,Halko
1820,Jeanne,Slawa
1821,Malene,Weiseth
1822,Ronja,Skjønberg
1823,Victor,Immers
1824,Kaïs,Masson
1825,رادین,گلشن
1826,Modesto,Cavalcanti
1827,Joris,Lopez
1828,Martha,Kind
1829,Isaac,Faure
1830,Keith,Fletcher
1831,Juliette,Singh
1832,Elias,Brun
1833,Lise,Dumas
1834,Onni,Nikula
1835,سارینا,رضاییان
1836,Viljami,Pollari
1837,Hannah,Legrand
1838,Marcus,Poulsen
1839,Nete,Nogueira
1840,Antonia,Roman
1841,Andre,Bishop
1842,Julius,Rantanen
1843,Logan,Philippe
1844,Karl,Spencer
1845,Johan,Brunet
1846,Selma,Johansen
1847,Hunter,Kumar
1848,Roy,Richards
1849,Aubrey,Chan
1850,Arthur,Ennis
1851,Leandra,Marie
1852,Freya,Nehring
1853,Sergei,Reber
1854,Catarina,Gauthier
1855,Toby,Morris
1856,Johnni,Mills
1857,Caroline,Montgomery
1858,Caren,Heinig
1859,حامد,نجاتی
1860,Rosalba,da Mata
1861,Latife,Özdoğan
1862,Lias,Westerlund
1863,Alexander,Wold
1864,Kazim,Clasen
1865,Nalan,Toraman
1866,Katie,Anderson
1867,Julie,Williamson
1868,Arthur,Liu
1869,Nicky,Lewis
1870,Zoe,Little
1871,Kaya,Kulaksızoğlu
1872,Nadin,Seifert
1873,Sophia,Evans
1874,Coşkun,Gümüşpala
1875,Delphine,Grewal
1876,Isra,Haavik
1877,Gabriel,Steward
1878,Ella,Saarela
1879,Sophie,Tremblay
1880,Batur,Küçükler
1881,Tomasz,Voß
1882,Bently,Knight
1883,Christoffer,Fagerli
1884,Begoña,Moya
1885,Ilyès,Fabre
1886,مارال,سالاری
1887,Henry,Chen
1888,Hilda,Perez
1889,Princess,Scheltens
1890,Fatma,Çapanoğlu
1891,Helmi,Lakso
1892,Gabriel,Herrera
1893,Ivânia,Lopes
1894,Alexandra,Nichols
1895,Nooa,Koivisto
1896,Alessia,Lucas
1897,Rui,Roger
1898,Alice,Digre
1899,Eemeli,Tolonen
1900,Wallace,Richardson
1901,Omer,Kempen
1902,Tarjei,Hegland
1903,Camille,Gauthier
1904,Neea,Hokkanen
1905,Marcus,Li
1906,Ryan,Pelletier
1907,Nicolaas,Braun
1908,Lennert,Van der Kroon
1909,Susanna,Lane
1910,Samuel,Thomas
1911,Tristan,Petersen
1912,سام,کامروا
1913,Alvaro,Gallardo
1914,Carter,Clarke
1915,Emilia,Pastor
1916,August,Sørensen
1917,Pinja,Salmi
1918,Willy,Masson
1919,Niklas,Lehtonen
1920,Adem,Karadaş
1922,Oscar,Clark
1923,Ceyhun,Erkekli
1924,Noa,Martinez
1925,Annabelle,Smith
1926,Isabelle,Murphy
1927,Joshua,Hall
1928,Susan,Ross
1929,Mari,Valde
1930,Fikria,Schouwenaars
1931,Dionísio,Alves
1932,Amanda,Manni
1933,Angelika,Dufour
1934,Constance,Stern
1935,Cindy,Torres
1936,Signe,Christensen
1937,Matilda,Hannula
1938,Ali,Ertürk
1939,Kasper,Kilpela
1940,Otto,Bhatti
1941,Layla,Martin
1942,Sabrin,Tobiassen
1943,Paul,Adam
1944,Fabian,Wichert
1945,سارا,محمدخان
1946,Sara,Santiago
1947,Alexis,Lefevre
1948,Victoria,Mortensen
1949,Finn,Morris
1950,Manfred,Krüger
1951,Shane,George
1952,Michelle,Sætermo
1953,Charlotte,Coleman
1954,Zoe,Brar
1955,Nikolaj,Olsen
1956,Buse,Ertürk
1957,Jesus,Garrido
1958,Blake,Macdonald
1959,Tammy,Powell
1960,Goran,Henrichs
1961,Guy,Guerin
1962,Jessica,Thompson
1963,Fernando,Mills
1964,Pamela,Allen
1965,Claudius,Härtl
1966,Grégoire,Picard
1967,Nelli,Puro
1968,Penny,Moreno
1969,Edgar,Weaver
1970,Oliver,Hannula
1971,Alice,Reed
1972,Lumi,Pulli
1973,Allan,Soto
1974,Giray,Gönültaş
1975,Nils,Mehus
1976,Aapo,Niemela
1977,Eric,Myers
1978,Pedro,Marin
1979,Marta,Vidal
1980,Quentin,Brun
1981,Alexandre,Riviere
1982,Mille,Pedersen
1983,Marc,Washington
1984,Absalão,Nogueira
1985,Jacob,Jean-Baptiste
1986,Fernando,Lowe
1987,Agustin,Calvo
1988,Arnoldus,Herrema
1989,Ariane,Abraham
1990,Isabelle,Moreno
1991,Ece,Akay
1992,Haiko,Severijns
1993,Saulo,da Cunha
1994,Evie,Taylor
1995,Lucas,Byrd
1996,Lærke,Petersen
1997,Freja,Poulsen
1998,Danielle,Roberts
1999,Grace,Shaw
2000,Eliano,Moura
2001,Louis,Williams
2002,Anneke,Kersting
2003,Louanne,Gerard
2004,Daniela,Pastor
2005,Dan,Fowler
2006,Chloe,Jones
2007,Brooke,Spencer
2008,William,Andersen
2009,Valentin,Richard
2010,Roan,Mientjes
2011,Aidê,Martins
2012,Noelia,Esteban
2013,Peter,Krasniqi
2014,Susanna,Esch
2015,Madeleine,Scholten
2016,Sarah,Parker
2017,Angèle,Petit
2018,Jayden,Garrett
2019,Dena,Pereira
2020,Olivier,Gagné
2021,Lorenzo,Crespo
2022,Elif,Özgörkey
2023,Natalie,Jones
2024,بیتا,جعفری
2025,Joelma,Alves
2026,Margarita,Gauthier
2027,رضا,گلشن
2028,Connor,Kim
2029,Andreas,Larsen
2030,Adrian,Cox
2031,Joana,Lima
2032,Frank,Cole
2033,Klaus Dieter,Lau
2034,Neea,Manninen
2035,Stella,Den Engelsman
2036,Pavan,Thielman
2037,Samu,Lehto
2038,Veronica,Deschamps
2039,Erwan,Adam
2040,Nikolaj,Kallenbach
2041,Maurice,Kaczmarek
2042,Matthew,Johnson
2043,Ariane,Ouellet
2044,Vildan,Kulaksızoğlu
2045,Maxime,Picard
2046,Villads,Olsen
2047,Bertha,Rodriquez
2048,Zackary,Grewal
2049,Eline,Boyer
2050,Eitel,Rieder
2051,Eliane,Sales
2052,Lilaine,Oliveira
2053,Elliot,Rousseau
2054,Waqas,Neggers
2055,ستایش,پارسا
2056,Madison,Slawa
2057,Ava,Vidal
2058,مهراد,کوتی
2059,Harvey,Bishop
2060,Anton,Loe
2061,عرشيا,علیزاده
2062,Diana,Cooper
2063,Rebecca,Fleury
2064,Asta,Christiansen
2065,Britney,Lynch
2066,Ömür,Eronat
2067,Adrião,Barros
2068,Charlotte,Evans
2069,Emilia,Kurtti
2070,ماهان,جعفری
2071,Lyam,Perez
2072,Mehmet,Başoğlu
2073,Afet,Akay
2074,Louis,Harris
2075,Ilona,Renaud
2076,Vildan,Orbay
2077,Andrej,Legrand
2078,Orhan,Van Ballegooijen
2079,Kirk,Reed
2080,Avery,Johnson
2081,آدرینا,مرادی
2082,Nathan,Moulin
2083,Phoebe,Murphy
2084,Gregory,Rodriguez
2085,Esma,Ayverdi
2086,علی,سهيلي راد
2087,Evelyn,Walker
2088,Brian,Fabre
2089,Alex,Saez
2090,Victoria,Cox
2091,Sara,Thomsen
2092,Nathan,Bryant
2093,Hanspeter,Meyer
2094,Sara,Vargas
2095,Sofia,Manner
2096,Cinzia,Henry
2097,Robin,Garcia
2098,Lisa,Marshall
2099,Stephanie,Pabst
2100,Emily,Thompson
2101,Marline,Van Weeghel
2102,Maria,Zhang
2103,Venla,Jokela
2104,Harper,Cooper
2105,Aliana,Castro
2106,Carol,Holt
2107,Roberta,Carroll
2108,امیر,كامياران
2109,Walentina,Unruh
2110,Brad,Cunningham
2111,Cecil,Patterson
2112,Emma,Lehto
2113,Davut,Erez
2114,Luke,Frazier
2115,Sergio,Fox
2116,Geneci,da Rosa
2117,علی رضا,کریمی
2118,Ahmet,Adan
2119,Dominykas,Bakk
2120,Sophia,Grewal
2121,ستایش,سالاری
2122,Sebastian,Bowman
2123,Megan,Bergeron
2124,Clara,Roy
2125,Noah,Ennis
2126,Caroline,Thomsen
2127,Elli,Niska
2128,Jaxon,Zhang
2129,Valéria,Teixeira
2130,Cameron,Dixon
2131,Charlotte,Taylor
2132,Flynn,Anderson
2133,Necati,Türkdoğan
2134,Scarlett,Hughes
2135,Paul,Grotle
2136,Jared,Barnett
2137,Rachel,Ross
2138,Özsu,Başoğlu
2139,Hossein,Treep
2140,سینا,صدر
2141,Elmar,Wald
2142,Gunar,Siepmann
2143,Gülden,Van der Galiën
2144,Jaime,Moreno
2145,Felix,Macdonald
2146,Kenneth,Elliott
2147,August,Olsen
2148,Nicole,Lawson
2149,Laura,Hansen
2150,Thomas,Anderson
2152,Geneviève,Roger
2153,Nora,Johnson
2154,Stacey,Cruz
2155,Afşar,Özberk
2156,Dominic,Eijsink
2157,Brielle,Lavoie
2158,Danny,Espedal
2159,Vicente,Martinez
2160,Antonio,Mendoza
2161,Alina,Rezende
2162,Annabelle,Fortin
2163,Victoria,Phillips
2164,Arianne,Steverink
2165,Judy,Miles
2166,Simon,Ouellet
2167,Christina,Clarke
2168,Guimar,da Conceição
2169,Todd,Bennett
2170,Guillaume,Chevalier
2171,Hanna,Burke
2172,Aiden,Innvær
2173,Jenny,Ford
2174,Valentina,Pires
2175,یاسمن,موسوی
2176,Jovan,Helmer
2177,مانی,سالاری
2178,Gabriel,Chow
2180,Kerim,Sarıoğlu
2181,Enrique,Lozano
2182,Malo,Bourgeois
2183,Sofie,Hansen
2184,Jack,Harris
2185,Michael,Kumar
2186,Eli,Wang
2187,Loane,Faure
2188,Jesse,Kujala
2189,Karien,Kortleve
2190,Kelly,Lopez
2191,Hailey,Liu
2192,Mestan,Atan
2193,Izzie,Jordan
2194,Piper,Kumar
2195,Lauren,Montgomery
2196,Lauri,Neva
2197,حسین,نكو نظر
2198,Ege,Özdoğan
2199,اميرعلي,سهيلي راد
2200,Silke,Madsen
2201,Isabel,Turner
2202,Franklin,Smith
2203,Emmi,Keto
2204,Benjamin,Jørgensen
2205,Tommy,Burke
2206,Leanne,Gagné
2207,ملینا,صدر
2208,Jesse,Nurmi
2209,Blake,Wilson
2210,Pihla,Tuomala
2211,Gervásia,Silveira
2212,Christine,Muller
2213,Bently,Wong
2214,Lewis,Dean
2215,Agnelo,Cardoso
2216,Georgia,Davies
2217,Roland,Pena
2218,Evelyn,Adams
2219,Kirstie,Grimbergen
2220,Marilou,Pierre
2221,Elsa,Evensen
2222,Kathleen,Reynolds
2223,Luis,Berisha
2224,رونیکا,نكو نظر
2225,Elif,Erbay
2226,Karolina,Henning
2227,Nathaniel,Jones
2228,Lucia,Herrera
2229,Lucas,Ambrose
2230,Roseni,Teixeira
2231,Guillermo,Ortiz
2232,Eloane,Lecomte
2233,Chris,Willis
2234,Francisco,Marin
2235,سارینا,گلشن
2236,Kimberly,Morrison
2237,Guy,Reid
2238,Nathaniel,Davies
2239,Lachlan,Edwards
2240,Tara,Rivera
2241,Silvio,Noel
2242,Eino,Pulli
2243,Hugo,Vestøl
2244,Jesus,Jimenez
2245,Rose,Gagnon
2246,Emil,Niemela
2247,Alexander,Welch
2248,Ilyas,Gram
2249,Gerald,Young
2250,Valerij,Storz
